freq,unit,sex,age,icd10,geo\TIME_PERIOD,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
A,RT,T,TOTAL,E_OTH,ITF5,12.93,12.83,10.74,12.47,14.6,12.06,15.3,13.86,13.67,17.84,17.31,19.28,16.81
A,RT,T,TOTAL,E_OTH,ITF6,8.98,9.86,8.99,10.46,12.72,10.87,13.41,11.48,12.82,12.94,16.79,15.07,17.2
A,RT,T,TOTAL,E_OTH,ITG1,8.08,8.9,8.02,9.21,9.62,9.32,11.62,10.91,12.08,12.57,14.25,14.82,15.0
A,RT,T,TOTAL,E_OTH,ITG2,9.12,10.92,13.13,11.18,15.05,13.17,12.54,16.02,16.51,17.62,16.18,21.1,19.95
A,RT,T,TOTAL,E_OTH,ITH1,1.19,0.79,0.59,1.93,3.46,5.55,6.08,7.94,6.59,8.43,7.49,10.12,7.28
A,RT,T,TOTAL,E_OTH,ITH2,3.41,3.6,6.38,8.38,7.25,10.59,10.57,7.94,11.2,13.61,10.34,10.33,11.4
A,RT,T,TOTAL,E_OTH,ITH3,9.69,9.31,8.73,8.79,10.75,9.43,9.4,9.42,10.41,11.34,11.59,13.61,12.95
A,RT,T,TOTAL,E_OTH,ITH4,12.82,10.99,12.97,11.72,11.76,11.97,14.14,11.79,12.17,15.28,16.36,17.75,16.91
A,RT,T,TOTAL,E_OTH,ITH5,12.05,13.35,11.17,11.89,14.63,14.03,14.51,13.98,14.41,16.15,15.75,17.74,17.48
A,RT,T,TOTAL,E_OTH,ITI1,11.07,13.53,12.25,12.39,14.33,10.42,13.13,11.99,14.44,14.14,13.81,16.38,15.7
A,RT,T,TOTAL,E_OTH,ITI2,7.53,9.83,7.85,8.15,9.85,8.09,10.71,9.67,10.55,10.03,11.37,12.94,11.7
A,RT,T,TOTAL,E_OTH,ITI3,10.84,11.86,12.01,10.37,15.83,12.07,15.18,11.99,13.72,14.55,17.89,17.16,17.86
A,RT,T,TOTAL,E_OTH,ITI4,10.42,10.6,10.76,9.84,11.88,10.44,12.41,11.48,12.75,12.87,13.26,14.39,13.92
A,RT,T,TOTAL,F,ITC1,37.11,40.52,40.68,40.65,50.13,48.02,53.74,55.1,55.72,62.8,55.56,61.07,57.93
A,RT,T,TOTAL,F,ITC2,51.87,43.23,57.71,57.61,75.89,81.82,111.43,105.62,99.73,83.49,83.25,124.14,101.62
A,RT,T,TOTAL,F,ITC3,43.99,43.86,45.04,40.75,51.42,47.12,50.73,51.52,52.85,58.88,50.07,56.55,51.05
A,RT,T,TOTAL,F,ITC4,24.85,26.61,26.54,26.56,32.8,32.97,37.99,39.45,42.8,49.72,38.53,46.83,45.64
A,RT,T,TOTAL,F,ITF1,30.22,32.15,29.62,28.66,35.97,32.85,38.83,36.78,41.47,41.01,41.53,46.14,44.84
A,RT,T,TOTAL,F,ITF2,24.81,22.99,27.07,22.93,34.86,33.41,27.79,30.7,33.43,35.31,43.99,42.21,41.73
A,RT,T,TOTAL,F,ITF3,14.08,14.63,15.64,15.5,19.52,18.75,21.84,21.82,24.8,24.26,25.73,27.84,28.04
A,RT,T,TOTAL,F,ITF4,17.62,19.85,20.46,20.1,26.25,24.71,27.83,29.91,31.51,30.0,33.91,35.94,36.98
A,RT,T,TOTAL,F,ITF5,22.58,18.2,22.0,21.47,30.6,27.27,32.7,39.09,36.34,36.96,41.79,48.95,42.96
A,RT,T,TOTAL,F,ITF6,16.55,22.26,21.02,23.15,25.59,23.43,28.05,28.38,30.9,29.67,31.16,30.96,30.5
A,RT,T,TOTAL,F,ITG1,22.86,26.72,26.17,25.66,30.89,29.65,36.69,35.97,39.56,38.58,44.23,42.48,42.28
A,RT,T,TOTAL,F,ITG2,27.48,33.07,31.9,36.19,40.59,45.06,54.34,53.27,58.44,62.9,61.94,73.1,65.93
A,RT,T,TOTAL,F,ITH1,26.08,29.38,27.31,30.55,32.13,37.89,43.73,42.91,44.03,50.96,41.59,53.43,47.03
A,RT,T,TOTAL,F,ITH2,24.45,30.52,32.63,31.48,27.33,34.17,42.28,44.11,42.42,45.97,38.78,43.73,42.64
A,RT,T,TOTAL,F,ITH3,34.98,40.16,40.84,41.75,48.46,53.41,56.62,59.7,60.3,60.46,50.75,60.53,55.37
A,RT,T,TOTAL,F,ITH4,42.06,37.96,42.26,37.04,45.99,46.25,48.9,48.31,52.55,54.08,47.83,51.24,44.79
A,RT,T,TOTAL,F,ITH5,40.65,41.36,40.48,40.42,48.41,51.21,56.22,56.13,58.52,56.7,51.89,56.78,55.66
A,RT,T,TOTAL,F,ITI1,27.67,29.54,29.48,29.88,36.55,36.44,38.77,41.22,42.58,44.95,45.02,48.9,43.26
A,RT,T,TOTAL,F,ITI2,30.11,34.47,27.37,32.93,43.23,44.27,50.18,43.56,47.59,47.82,53.59,58.53,49.14
A,RT,T,TOTAL,F,ITI3,31.94,38.69,34.99,36.34,43.24,41.92,51.99,49.67,52.69,51.21,51.92,56.2,49.95
A,RT,T,TOTAL,F,ITI4,17.01,20.4,18.06,18.62,23.39,25.01,29.33,28.93,33.95,33.21,35.88,39.46,39.65
A,RT,T,TOTAL,F01_F03,ITC1,33.76,36.9,37.32,37.53,46.28,44.56,50.07,50.5,51.37,57.51,49.75,54.44,52.59
A,RT,T,TOTAL,F01_F03,ITC2,49.52,39.3,51.48,56.06,71.98,77.1,108.26,95.29,94.14,79.48,79.21,121.71,96.75
A,RT,T,TOTAL,F01_F03,ITC3,40.28,39.59,40.61,35.46,46.22,42.6,46.25,45.7,47.09,52.51,43.86,48.92,44.48
A,RT,T,TOTAL,F01_F03,ITC4,22.7,24.12,24.18,24.01,29.82,30.27,35.08,36.1,38.84,45.74,34.96,42.78,41.76
A,RT,T,TOTAL,F01_F03,ITF1,27.13,28.71,26.22,25.21,32.28,30.05,35.79,33.64,38.16,38.52,38.09,40.73,39.97
A,RT,T,TOTAL,F01_F03,ITF2,20.04,21.39,23.25,19.74,32.62,29.88,25.2,27.76,29.79,31.27,40.58,37.75,35.87
A,RT,T,TOTAL,F01_F03,ITF3,13.0,12.9,14.23,14.01,17.49,16.82,20.23,19.9,22.79,21.98,23.31,25.08,25.44
A,RT,T,TOTAL,F01_F03,ITF4,15.55,17.78,18.01,18.21,23.83,22.63,25.57,27.97,29.06,26.75,29.68,31.75,33.31
A,RT,T,TOTAL,F01_F03,ITF5,20.0,16.12,18.88,19.57,26.43,25.17,30.42,36.42,34.18,33.87,36.82,44.13,38.1
A,RT,T,TOTAL,F01_F03,ITF6,14.72,18.89,18.13,20.12,22.95,20.58,25.4,25.64,28.69,25.14,27.02,26.09,26.65
A,RT,T,TOTAL,F01_F03,ITG1,20.85,24.62,24.45,23.95,28.88,27.7,34.29,33.74,37.18,35.33,40.67,39.18,38.68
A,RT,T,TOTAL,F01_F03,ITG2,24.1,29.77,29.17,32.64,36.67,41.98,50.83,49.41,55.1,57.6,56.21,66.28,60.28
A,RT,T,TOTAL,F01_F03,ITH1,24.5,27.6,26.53,27.85,29.63,34.64,39.35,39.88,40.83,46.84,37.66,48.37,42.74
A,RT,T,TOTAL,F01_F03,ITH2,20.66,27.1,28.13,26.08,23.43,30.09,37.83,37.84,38.38,40.64,33.42,38.38,36.21
A,RT,T,TOTAL,F01_F03,ITH3,32.31,36.88,37.44,38.93,45.11,50.11,53.14,55.47,56.02,56.48,47.13,55.85,50.9
A,RT,T,TOTAL,F01_F03,ITH4,37.81,33.45,38.02,33.14,41.66,41.82,44.05,44.11,48.25,49.34,43.24,45.54,39.68
A,RT,T,TOTAL,F01_F03,ITH5,38.27,38.22,37.81,37.32,44.66,48.06,52.85,52.06,54.51,52.66,47.97,52.01,50.51
A,RT,T,TOTAL,F01_F03,ITI1,24.88,26.57,26.71,27.46,33.61,33.63,35.59,37.75,38.79,41.49,41.38,44.26,38.78
A,RT,T,TOTAL,F01_F03,ITI2,27.19,32.1,24.45,30.37,40.2,42.36,47.14,40.61,44.5,45.17,50.57,54.22,45.28
A,RT,T,TOTAL,F01_F03,ITI3,29.75,36.1,32.6,33.76,40.85,39.52,49.06,47.12,49.85,48.03,48.3,52.9,46.98
A,RT,T,TOTAL,F01_F03,ITI4,14.68,18.25,15.98,16.53,21.14,22.89,27.08,27.2,31.61,30.11,32.28,36.22,36.68
A,RT,T,TOTAL,F10,ITC1,0.57,0.78,0.43,0.65,0.43,0.75,0.68,0.97,0.53,0.72,1.08,0.92,0.94
A,RT,T,TOTAL,F10,ITC2,,0.79,1.56,,0.78,2.36,0.79,1.59,0.8,,1.62,,
A,RT,T,TOTAL,F10,ITC3,0.44,0.32,0.44,0.44,0.57,0.45,0.38,1.04,0.65,0.59,0.59,0.73,0.46
A,RT,T,TOTAL,F10,ITC4,0.29,0.39,0.35,0.35,0.31,0.38,0.28,0.37,0.42,0.51,0.61,0.47,0.4
A,RT,T,TOTAL,F10,ITF1,0.23,0.38,0.3,0.3,0.6,0.3,0.15,0.54,0.31,0.39,0.39,0.31,0.55
A,RT,T,TOTAL,F10,ITF2,0.32,0.32,0.32,,,0.64,0.97,0.65,0.33,0.34,0.68,1.03,1.03
A,RT,T,TOTAL,F10,ITF3,0.15,0.1,0.22,0.09,0.22,0.33,0.19,0.26,0.21,0.19,0.2,0.21,0.16
A,RT,T,TOTAL,F10,ITF4,0.32,0.37,0.15,0.39,0.2,0.27,0.35,0.17,0.33,0.13,0.38,0.38,0.44
A,RT,T,TOTAL,F10,ITF5,,0.52,0.17,,0.35,0.17,0.18,0.36,,0.36,0.37,0.37,0.56
A,RT,T,TOTAL,F10,ITF6,0.25,0.1,0.46,0.25,0.2,0.2,0.41,0.16,0.26,0.48,0.43,0.27,0.43
A,RT,T,TOTAL,F10,ITG1,0.16,0.18,0.12,0.1,0.2,0.1,0.16,0.2,0.12,0.33,0.27,0.33,0.12
A,RT,T,TOTAL,F10,ITG2,0.97,0.24,0.54,1.02,1.02,0.42,0.42,0.73,0.74,0.81,0.76,0.63,1.02
A,RT,T,TOTAL,F10,ITH1,1.19,0.79,0.39,1.55,1.35,0.96,0.95,0.76,1.13,1.12,2.44,2.06,0.93
A,RT,T,TOTAL,F10,ITH2,0.76,0.19,0.75,0.75,0.37,0.56,0.37,0.55,0.37,0.74,0.55,0.37,1.84
A,RT,T,TOTAL,F10,ITH3,0.55,0.62,0.63,0.41,0.47,0.57,0.45,0.65,0.68,0.47,0.64,0.8,0.47
A,RT,T,TOTAL,F10,ITH4,1.22,1.07,0.9,0.98,1.14,1.23,1.48,1.07,0.91,1.25,0.92,0.84,1.0
A,RT,T,TOTAL,F10,ITH5,0.3,0.41,0.41,0.4,0.47,0.36,0.38,0.38,0.52,0.47,0.52,0.61,0.58
A,RT,T,TOTAL,F10,ITI1,0.38,0.3,0.38,0.24,0.21,0.35,0.27,0.3,0.38,0.3,0.38,0.44,0.49
A,RT,T,TOTAL,F10,ITI2,,0.34,0.45,0.45,0.11,0.11,,0.34,0.34,0.35,0.58,0.23,0.47
A,RT,T,TOTAL,F10,ITI3,0.45,0.26,0.32,0.19,0.26,0.58,0.26,0.52,0.2,0.27,0.4,0.27,0.27
A,RT,T,TOTAL,F10,ITI4,0.41,0.29,0.16,0.19,0.29,0.32,0.1,0.21,0.33,0.38,0.59,0.28,0.33
A,RT,T,TOTAL,F_OTH,ITC1,2.45,2.52,2.66,2.21,3.13,2.59,2.76,3.31,3.59,4.31,4.43,5.29,4.12
A,RT,T,TOTAL,F_OTH,ITC2,2.36,3.14,4.68,1.56,3.13,2.36,2.37,7.94,3.99,4.01,2.42,2.43,4.88
A,RT,T,TOTAL,F_OTH,ITC3,3.2,3.89,3.86,4.85,4.63,4.08,3.84,4.6,4.97,5.52,5.15,6.63,5.44
A,RT,T,TOTAL,F_OTH,ITC4,1.73,1.9,1.84,2.04,2.6,2.23,2.45,2.75,3.36,3.25,2.68,3.36,3.19
A,RT,T,TOTAL,F_OTH,ITF1,2.56,2.75,2.87,2.85,2.71,2.27,2.5,2.37,2.62,1.94,2.89,4.47,3.7
A,RT,T,TOTAL,F_OTH,ITF2,4.14,1.28,3.5,2.55,2.24,2.89,1.62,1.96,2.98,3.36,2.73,3.43,4.48
A,RT,T,TOTAL,F_OTH,ITF3,0.91,1.49,1.13,1.3,1.67,1.52,1.32,1.54,1.69,1.96,1.96,2.28,2.25
A,RT,T,TOTAL,F_OTH,ITF4,1.46,1.58,2.14,1.34,2.11,1.7,1.78,1.67,1.84,2.84,3.69,3.5,3.1
A,RT,T,TOTAL,F_OTH,ITF5,2.59,1.56,2.94,1.9,3.65,1.75,1.93,1.95,2.16,2.19,4.23,4.45,4.11
A,RT,T,TOTAL,F_OTH,ITF6,1.47,3.17,2.44,2.68,2.33,2.49,2.24,2.48,1.73,3.78,3.55,4.32,3.26
A,RT,T,TOTAL,F_OTH,ITG1,1.68,1.76,1.57,1.53,1.77,1.8,2.16,1.93,2.19,2.72,3.04,2.8,3.29
A,RT,T,TOTAL,F_OTH,ITG2,1.99,2.56,1.88,2.16,2.47,2.36,2.61,2.81,2.29,4.12,4.59,5.24,3.81
A,RT,T,TOTAL,F_OTH,ITH1,0.4,0.99,0.39,1.16,1.15,1.72,3.23,2.08,2.07,2.44,1.5,2.81,3.36
A,RT,T,TOTAL,F_OTH,ITH2,3.03,2.65,3.38,4.28,3.35,3.16,3.89,5.72,3.67,4.41,4.62,4.61,4.59
A,RT,T,TOTAL,F_OTH,ITH3,1.95,2.59,2.55,2.27,2.68,2.55,2.83,3.31,3.11,3.22,2.72,3.61,3.67
A,RT,T,TOTAL,F_OTH,ITH4,2.86,3.12,3.18,2.85,3.02,2.95,2.71,2.56,2.73,3.24,3.26,4.27,3.43
A,RT,T,TOTAL,F_OTH,ITH5,1.8,2.52,1.99,2.47,3.06,2.61,2.74,3.37,3.29,3.3,3.18,3.86,4.34
A,RT,T,TOTAL,F_OTH,ITI1,2.14,2.26,2.15,1.92,2.43,2.22,2.73,2.96,2.92,2.95,2.99,3.69,3.69
A,RT,T,TOTAL,F_OTH,ITI2,1.69,1.24,2.02,1.56,2.13,1.69,2.26,2.27,2.06,1.84,2.2,3.38,2.92
A,RT,T,TOTAL,F_OTH,ITI3,1.48,2.14,1.68,2.06,1.87,1.62,2.22,1.64,2.24,2.39,2.75,2.96,2.29
A,RT,T,TOTAL,F_OTH,ITI4,1.5,1.5,1.61,1.72,1.7,1.65,1.95,1.39,1.84,2.56,2.78,2.68,2.5
A,RT,T,TOTAL,G20,ITC1,10.17,11.52,11.08,11.74,13.91,14.46,15.88,16.89,17.15,19.31,17.58,21.3,18.7
A,RT,T,TOTAL,G20,ITC2,9.43,9.43,6.24,2.34,10.17,10.23,12.64,10.32,12.76,12.85,12.12,17.04,13.01
A,RT,T,TOTAL,G20,ITC3,12.19,10.85,12.86,13.86,15.41,17.28,18.0,21.17,19.36,18.2,20.81,21.61,20.49
A,RT,T,TOTAL,G20,ITC4,6.9,8.33,8.26,8.4,10.18,10.91,11.99,13.61,13.34,15.96,14.4,15.04,14.7
A,RT,T,TOTAL,G20,ITF1,7.29,9.16,8.39,10.2,11.06,14.35,12.44,14.14,17.65,17.86,18.38,19.07,19.2
A,RT,T,TOTAL,G20,ITF2,5.09,9.9,5.73,11.15,10.87,8.35,15.83,10.78,16.55,15.8,17.05,17.85,10.69
A,RT,T,TOTAL,G20,ITF3,5.27,5.88,5.46,5.64,6.35,6.31,7.92,7.26,8.1,8.7,9.37,9.45,10.41
A,RT,T,TOTAL,G20,ITF4,7.31,8.54,7.89,8.43,10.24,9.95,12.08,10.79,12.21,13.69,14.79,14.94,14.72
A,RT,T,TOTAL,G20,ITF5,8.27,7.8,8.49,8.83,8.69,11.89,12.31,9.95,16.55,11.29,14.54,16.69,13.82
A,RT,T,TOTAL,G20,ITF6,6.85,8.02,6.04,6.27,8.21,8.13,9.69,9.62,9.72,10.71,10.87,12.16,11.13
A,RT,T,TOTAL,G20,ITG1,6.28,7.26,5.86,7.01,7.28,8.59,10.1,9.66,9.61,10.98,13.45,11.92,11.15
A,RT,T,TOTAL,G20,ITG2,6.28,7.08,6.42,7.45,9.39,8.4,11.87,12.11,11.81,13.49,14.85,14.97,15.05
A,RT,T,TOTAL,G20,ITH1,11.06,7.89,8.19,8.12,10.39,12.63,16.16,10.4,13.36,11.8,12.55,14.44,10.45
A,RT,T,TOTAL,G20,ITH2,6.07,7.77,7.5,8.01,7.07,10.59,11.13,13.29,13.59,13.24,14.22,15.5,13.23
A,RT,T,TOTAL,G20,ITH3,6.72,7.5,8.28,7.94,10.28,12.01,13.43,13.18,14.13,17.01,13.87,18.23,15.91
A,RT,T,TOTAL,G20,ITH4,7.59,7.71,7.34,6.19,8.99,10.82,13.64,10.8,12.75,16.2,15.61,16.58,15.66
A,RT,T,TOTAL,G20,ITH5,7.9,8.81,8.82,7.91,9.8,13.04,12.13,13.08,13.43,14.15,15.07,15.62,14.38
A,RT,T,TOTAL,G20,ITI1,9.73,10.08,10.48,10.77,13.15,13.86,16.36,15.97,16.88,18.82,17.65,21.92,19.34
A,RT,T,TOTAL,G20,ITI2,7.87,11.08,8.86,8.93,10.86,12.36,13.08,14.22,14.91,14.98,15.43,21.22,18.37
A,RT,T,TOTAL,G20,ITI3,7.94,8.23,9.1,9.34,12.15,12.91,16.22,16.51,15.43,17.47,17.08,17.84,16.04
A,RT,T,TOTAL,G20,ITI4,7.41,8.88,7.88,8.23,10.42,10.79,12.99,12.43,13.95,13.86,14.7,17.51,16.07
A,RT,T,TOTAL,G30,ITC1,15.47,16.51,15.71,16.32,18.85,18.21,19.62,17.05,17.64,18.75,15.38,16.97,14.02
A,RT,T,TOTAL,G30,ITC2,19.65,29.08,28.08,9.34,21.91,17.31,17.39,9.53,7.98,14.45,11.32,12.98,10.57
A,RT,T,TOTAL,G30,ITC3,25.7,28.99,26.86,25.76,26.76,26.53,26.2,29.32,26.42,32.99,26.75,31.75,23.73
A,RT,T,TOTAL,G30,ITC4,18.26,20.04,18.9,19.64,23.04,22.8,24.37,24.95,25.4,31.28,22.41,25.42,22.73
A,RT,T,TOTAL,G30,ITF1,23.3,27.49,25.09,24.01,31.83,27.64,31.39,25.31,27.13,27.18,26.75,28.96,27.54
A,RT,T,TOTAL,G30,ITF2,16.22,20.11,16.24,16.88,20.47,20.88,22.62,20.91,18.53,24.55,20.12,24.37,14.83
A,RT,T,TOTAL,G30,ITF3,11.09,11.81,11.8,11.66,14.67,12.18,14.8,12.79,14.44,13.74,14.22,14.24,13.23
A,RT,T,TOTAL,G30,ITF4,16.87,18.59,18.94,18.09,22.26,21.13,23.15,21.24,22.05,23.13,24.31,21.43,20.11
A,RT,T,TOTAL,G30,ITF5,14.14,15.77,13.51,19.39,20.52,18.01,20.92,15.81,19.25,19.48,22.65,16.13,17.56
A,RT,T,TOTAL,G30,ITF6,10.96,12.66,11.88,11.83,13.43,14.03,14.79,15.46,14.4,13.16,16.2,15.5,12.86
A,RT,T,TOTAL,G30,ITG1,16.05,17.32,16.23,16.83,17.94,16.03,19.2,17.15,16.88,16.85,16.01,14.93,12.8
A,RT,T,TOTAL,G30,ITG2,20.72,24.95,20.88,23.86,24.75,24.16,29.14,24.89,25.48,32.48,27.32,26.47,23.88
A,RT,T,TOTAL,G30,ITH1,16.79,16.56,14.63,17.79,17.89,19.9,20.15,21.93,21.64,21.54,19.86,22.31,18.85
A,RT,T,TOTAL,G30,ITH2,15.35,14.78,10.5,12.67,12.64,18.02,14.28,16.8,14.32,17.84,14.77,16.61,11.58
A,RT,T,TOTAL,G30,ITH3,17.41,16.48,15.76,14.55,16.34,17.39,17.47,16.06,15.96,16.99,14.18,13.47,12.58
A,RT,T,TOTAL,G30,ITH4,11.68,13.53,13.54,12.78,12.91,12.63,14.79,13.52,11.59,13.46,9.35,9.71,8.96
A,RT,T,TOTAL,G30,ITH5,12.94,13.14,13.24,13.69,13.69,13.69,13.21,13.13,13.13,15.52,14.26,13.07,12.6
A,RT,T,TOTAL,G30,ITI1,24.93,26.03,24.56,24.39,28.22,25.83,30.46,26.46,27.16,28.46,25.8,28.67,24.45
A,RT,T,TOTAL,G30,ITI2,20.68,23.4,20.86,20.09,26.54,24.16,27.97,23.2,27.98,27.43,29.23,27.63,24.33
A,RT,T,TOTAL,G30,ITI3,25.04,25.02,25.3,29.06,32.64,30.11,36.16,32.7,32.11,36.47,36.78,34.26,28.51
A,RT,T,TOTAL,G30,ITI4,14.77,16.91,15.35,14.74,17.6,15.02,18.96,17.17,16.57,17.88,17.14,17.82,15.11
A,RT,T,TOTAL,G_H,ITC1,42.71,47.62,44.97,45.77,54.25,51.43,56.66,56.04,57.96,63.5,56.47,64.25,57.34
A,RT,T,TOTAL,G_H,ITC2,39.3,55.8,49.14,21.02,48.51,41.7,52.95,46.06,47.87,54.59,47.69,60.04,43.9
A,RT,T,TOTAL,G_H,ITC3,65.54,68.51,65.82,65.89,72.28,69.7,73.66,79.35,76.92,84.45,77.29,83.8,74.65
A,RT,T,TOTAL,G_H,ITC4,40.19,44.24,42.58,43.07,49.59,50.64,52.83,56.05,57.49,69.48,56.72,62.15,58.81
A,RT,T,TOTAL,G_H,ITF1,46.83,56.66,54.41,51.1,61.32,59.65,64.53,58.03,64.36,65.55,68.21,71.33,71.36
A,RT,T,TOTAL,G_H,ITF2,34.04,47.25,40.44,42.35,49.89,41.13,53.96,42.79,49.64,55.82,55.93,60.74,41.04
A,RT,T,TOTAL,G_H,ITF3,25.66,27.24,26.6,26.44,31.03,27.68,33.69,30.05,33.69,33.27,36.36,35.34,35.88
A,RT,T,TOTAL,G_H,ITF4,37.52,41.28,40.17,40.54,47.87,44.71,51.55,47.28,49.74,54.67,57.4,55.24,54.32
A,RT,T,TOTAL,G_H,ITF5,34.82,35.71,32.74,38.27,41.73,42.48,50.29,40.33,50.91,45.89,55.42,49.5,47.63
A,RT,T,TOTAL,G_H,ITF6,28.57,32.43,27.83,29.36,33.75,32.12,37.84,37.58,35.47,36.81,42.25,42.14,38.42
A,RT,T,TOTAL,G_H,ITG1,33.16,36.26,32.08,34.83,37.44,36.38,42.17,38.69,38.82,41.26,44.94,41.23,40.12
A,RT,T,TOTAL,G_H,ITG2,38.9,45.82,40.74,43.64,47.45,47.05,56.34,53.82,54.24,64.4,61.06,62.67,58.95
A,RT,T,TOTAL,G_H,ITH1,41.09,34.7,32.77,35.97,44.83,49.37,50.38,48.39,50.99,54.14,51.52,56.43,47.59
A,RT,T,TOTAL,G_H,ITH2,32.23,33.93,39.0,40.05,42.21,47.36,47.47,50.57,50.13,50.57,47.82,51.85,49.81
A,RT,T,TOTAL,G_H,ITH3,38.42,38.5,39.27,38.01,42.81,45.51,47.73,47.05,48.4,53.05,47.34,52.2,50.32
A,RT,T,TOTAL,G_H,ITH4,37.57,39.27,38.1,36.47,40.76,42.97,50.22,45.43,44.69,56.32,53.09,52.58,50.99
A,RT,T,TOTAL,G_H,ITH5,38.55,40.9,39.73,39.83,44.14,45.86,46.17,48.43,48.77,52.48,52.62,51.99,49.11
A,RT,T,TOTAL,G_H,ITI1,51.77,52.52,51.05,50.54,60.02,57.91,66.4,61.82,64.05,67.7,65.09,72.13,65.01
A,RT,T,TOTAL,G_H,ITI2,46.3,51.99,46.44,45.77,56.55,57.08,59.88,53.8,63.99,65.34,65.88,70.08,64.23
A,RT,T,TOTAL,G_H,ITI3,48.39,50.81,52.09,53.93,64.24,61.0,74.66,66.91,67.52,74.0,78.92,75.86,69.09
A,RT,T,TOTAL,G_H,ITI4,34.54,40.06,35.44,34.92,41.81,40.13,46.51,44.17,44.9,46.49,48.04,53.1,48.66
A,RT,T,TOTAL,G_H_OTH,ITC1,17.06,19.58,18.18,17.72,21.5,18.76,21.17,22.1,23.17,25.44,23.51,25.98,24.63
A,RT,T,TOTAL,G_H_OTH,ITC2,10.22,17.29,14.82,9.34,16.43,14.16,22.92,26.21,27.13,27.3,24.25,30.02,20.32
A,RT,T,TOTAL,G_H_OTH,ITC3,27.65,28.67,26.1,26.27,30.12,25.89,29.47,28.87,31.13,33.25,29.73,30.43,30.43
A,RT,T,TOTAL,G_H_OTH,ITC4,15.02,15.87,15.43,15.03,16.37,16.93,16.47,17.49,18.74,22.24,19.91,21.69,21.38
A,RT,T,TOTAL,G_H_OTH,ITF1,16.24,20.01,20.93,16.88,18.43,17.67,20.7,18.58,19.58,20.51,23.07,23.31,24.62
A,RT,T,TOTAL,G_H_OTH,ITF2,12.72,17.24,18.47,14.33,18.55,11.89,15.51,11.11,14.56,15.47,18.76,18.53,15.52
A,RT,T,TOTAL,G_H_OTH,ITF3,9.3,9.55,9.33,9.14,10.01,9.19,10.97,9.99,11.14,10.83,12.77,11.64,12.25
A,RT,T,TOTAL,G_H_OTH,ITF4,13.33,14.15,13.34,14.01,15.38,13.63,16.32,15.25,15.49,17.85,18.3,18.87,19.49
A,RT,T,TOTAL,G_H_OTH,ITF5,12.41,12.13,10.74,10.04,12.52,12.59,17.06,14.57,15.11,15.11,18.23,16.69,16.25
A,RT,T,TOTAL,G_H_OTH,ITF6,10.76,11.74,9.9,11.27,12.11,9.96,13.36,12.51,11.35,12.94,15.18,14.48,14.44
A,RT,T,TOTAL,G_H_OTH,ITG1,10.83,11.68,9.99,10.99,12.22,11.77,12.87,11.88,12.33,13.43,15.48,14.39,16.17
A,RT,T,TOTAL,G_H_OTH,ITG2,11.9,13.79,13.44,12.32,13.31,14.5,15.33,16.82,16.95,18.43,18.88,21.23,20.01
A,RT,T,TOTAL,G_H_OTH,ITH1,13.24,10.25,9.95,10.06,16.55,16.84,14.07,16.07,15.99,20.8,19.11,19.69,18.29
A,RT,T,TOTAL,G_H_OTH,ITH2,10.8,11.37,21.0,19.37,22.5,18.76,22.07,20.49,22.22,19.49,18.83,19.74,25.0
A,RT,T,TOTAL,G_H_OTH,ITH3,14.29,14.52,15.23,15.53,16.19,16.11,16.84,17.81,18.31,19.06,19.28,20.5,21.83
A,RT,T,TOTAL,G_H_OTH,ITH4,18.29,18.04,17.22,17.5,18.87,19.52,21.78,21.11,20.36,26.66,28.13,26.29,26.37
A,RT,T,TOTAL,G_H_OTH,ITH5,17.71,18.95,17.68,18.23,20.65,19.13,20.83,22.22,22.21,22.8,23.28,23.31,22.14
A,RT,T,TOTAL,G_H_OTH,ITI1,17.11,16.41,16.01,15.38,18.65,18.22,19.57,19.39,20.02,20.42,21.64,21.54,21.22
A,RT,T,TOTAL,G_H_OTH,ITI2,17.75,17.52,16.71,16.75,19.15,20.56,18.83,16.38,21.1,22.93,21.23,21.22,21.53
A,RT,T,TOTAL,G_H_OTH,ITI3,15.42,17.56,17.69,15.53,19.45,17.98,22.28,17.69,19.98,20.06,25.06,23.76,24.54
A,RT,T,TOTAL,G_H_OTH,ITI4,12.36,14.27,12.22,11.95,13.79,14.32,14.57,14.57,14.38,14.75,16.2,17.77,17.47
A,RT,T,TOTAL,I,ITC1,399.86,420.17,407.47,401.95,437.78,411.29,423.84,418.36,411.1,451.59,399.92,432.22,384.36
A,RT,T,TOTAL,I,ITC2,316.75,341.11,311.97,330.1,361.46,339.09,362.72,385.14,348.64,378.13,407.36,361.07,340.64
A,RT,T,TOTAL,I,ITC3,501.78,509.44,492.29,480.85,505.97,469.53,495.66,488.16,466.35,504.19,458.03,492.3,454.33
A,RT,T,TOTAL,I,ITC4,314.2,328.24,311.77,304.99,333.13,306.88,324.22,315.76,312.58,347.88,306.95,326.77,299.4
A,RT,T,TOTAL,I,ITF1,427.61,456.07,448.6,429.64,469.74,447.91,462.19,436.57,426.66,427.43,436.77,433.18,400.83
A,RT,T,TOTAL,I,ITF2,487.01,495.78,493.58,504.4,548.47,474.88,523.8,494.22,495.78,506.38,549.07,522.32,496.33
